@RELATION PBDNN
-2.24, -1.45, -1, -1, -1, -1, -11.89, -1, -1.28, -1.44, -0.58, -1, -1, 0
-1.45, -1, -1, -1, -1, -1, -11.89, -1.28, -1.44, -0.58, -1, -1, -1.28, 0
-1, -1, -1, -1, -1, -1.28, -11.89, -1.44, -0.58, -1, -1, -1.28, -1.3, 0
-1, -1, -1, -1, -1.28, -1.3, -12.03, -0.58, -1, -1, -1.28, -1.3, -1, 0
-1, -1, -1, -1.28, -1.3, -1.44, -11.17, -1, -1, -1.28, -1.3, -1, -1, 0
-1, -1, -1.28, -1.3, -1.44, -1.84, -10.33, -1, -1.28, -1.3, -1, -1, -1, 0
-1, -1.28, -1.3, -1.44, -1.84, -1.45, -9.88, -1.28, -1.3, -1, -1, -1, -1, 0
-1.28, -1.3, -1.44, -1.84, -1.45, -1.28, -9.88, -1.3, -1, -1, -1, -1, -0.88, 0
-1.3, -1.44, -1.84, -1.45, -1.28, -1.3, -9.88, -1, -1, -1, -1, -0.88, -1.3, 0
-1.44, -1.84, -1.45, -1.28, -1.3, -1, -9.88, -1, -1, -1, -0.88, -1.3, -1.28, 0
-1.84, -1.45, -1.28, -1.3, -1, -1, -9.88, -1, -1, -0.88, -1.3, -1.28, -1.3, 0
-1.45, -1.28, -1.3, -1, -1, -1.28, -9.6, -1, -0.88, -1.3, -1.28, -1.3, -1.45, 0

